"ID";"LeeftijdReferentiepersoon";"RegioS";"Perioden";"TotaalParticuliereHuishoudens_21"
"9877";"10000";"GM1952";"2002JJ00";
"9878";"10000";"GM1952";"2003JJ00";
"9879";"10000";"GM1952";"2004JJ00";
"9880";"10000";"GM1952";"2005JJ00";
"9881";"10000";"GM1952";"2006JJ00";
"9882";"10000";"GM1952";"2007JJ00";
"9883";"10000";"GM1952";"2008JJ00";
"9884";"10000";"GM1952";"2009JJ00";
"9885";"10000";"GM1952";"2010JJ00";
"9886";"10000";"GM1952";"2011JJ00";
"9887";"10000";"GM1952";"2012JJ00";
"9888";"10000";"GM1952";"2013JJ00";
"9889";"10000";"GM1952";"2014JJ00";
"9890";"10000";"GM1952";"2015JJ00";
"9891";"10000";"GM1952";"2016JJ00";
"9892";"10000";"GM1952";"2017JJ00";
"9893";"10000";"GM1952";"2018JJ00";"27438"
"9894";"10000";"GM1952";"2019JJ00";"27653"
"9895";"10000";"GM1952";"2020JJ00";"27754"
"9896";"10000";"GM1952";"2021JJ00";"27850"
"9897";"10000";"GM1952";"2022JJ00";"28113"
"9898";"10000";"GM1952";"2023JJ00";"28541"
"9899";"10000";"GM1952";"2024JJ00";"28587"
"9900";"10000";"GM0814";"2000JJ00";"3895"
"9901";"10000";"GM0814";"2001JJ00";"3961"
"9902";"10000";"GM0814";"2002JJ00";"3975"
"9903";"10000";"GM0814";"2003JJ00";"4009"
"9904";"10000";"GM0814";"2004JJ00";
"9905";"10000";"GM0814";"2005JJ00";
"9906";"10000";"GM0814";"2006JJ00";
"9907";"10000";"GM0814";"2007JJ00";
"9908";"10000";"GM0814";"2008JJ00";
"9909";"10000";"GM0814";"2009JJ00";
"9910";"10000";"GM0814";"2010JJ00";
"9911";"10000";"GM0814";"2011JJ00";
"9912";"10000";"GM0814";"2012JJ00";
"9913";"10000";"GM0814";"2013JJ00";
"9914";"10000";"GM0814";"2014JJ00";
"9915";"10000";"GM0814";"2015JJ00";
"9916";"10000";"GM0814";"2016JJ00";
"9917";"10000";"GM0814";"2017JJ00";
"9918";"10000";"GM0814";"2018JJ00";
"9919";"10000";"GM0814";"2019JJ00";
"9920";"10000";"GM0814";"2020JJ00";
"9921";"10000";"GM0814";"2021JJ00";
"9922";"10000";"GM0814";"2022JJ00";
"9923";"10000";"GM0814";"2023JJ00";
"9924";"10000";"GM0814";"2024JJ00";
"9925";"10000";"GM0815";"2000JJ00";"4100"
"9926";"10000";"GM0815";"2001JJ00";"4125"
"9927";"10000";"GM0815";"2002JJ00";"4153"
"9928";"10000";"GM0815";"2003JJ00";"4151"
"9929";"10000";"GM0815";"2004JJ00";"4174"
"9930";"10000";"GM0815";"2005JJ00";"4183"
"9931";"10000";"GM0815";"2006JJ00";"4203"
"9932";"10000";"GM0815";"2007JJ00";"4222"
"9933";"10000";"GM0815";"2008JJ00";"4240"
"9934";"10000";"GM0815";"2009JJ00";"4283"
"9935";"10000";"GM0815";"2010JJ00";"4331"
"9936";"10000";"GM0815";"2011JJ00";"4324"
"9937";"10000";"GM0815";"2012JJ00";"4335"
"9938";"10000";"GM0815";"2013JJ00";"4363"
"9939";"10000";"GM0815";"2014JJ00";"4382"
"9940";"10000";"GM0815";"2015JJ00";"4416"
"9941";"10000";"GM0815";"2016JJ00";"4392"
"9942";"10000";"GM0815";"2017JJ00";"4451"
"9943";"10000";"GM0815";"2018JJ00";"4490"
"9944";"10000";"GM0815";"2019JJ00";"4535"
"9945";"10000";"GM0815";"2020JJ00";"4561"
"9946";"10000";"GM0815";"2021JJ00";"4644"
"9947";"10000";"GM0815";"2022JJ00";
"9948";"10000";"GM0815";"2023JJ00";
"9949";"10000";"GM0815";"2024JJ00";
"9950";"10000";"GM0265";"2000JJ00";"2291"
"9951";"10000";"GM0265";"2001JJ00";"2307"
"9952";"10000";"GM0265";"2002JJ00";"2319"
"9953";"10000";"GM0265";"2003JJ00";"2328"
"9954";"10000";"GM0265";"2004JJ00";"2355"
"9955";"10000";"GM0265";"2005JJ00";"2366"
"9956";"10000";"GM0265";"2006JJ00";"2348"
"9957";"10000";"GM0265";"2007JJ00";"2379"
"9958";"10000";"GM0265";"2008JJ00";"2404"
"9959";"10000";"GM0265";"2009JJ00";"2386"
"9960";"10000";"GM0265";"2010JJ00";"2446"
"9961";"10000";"GM0265";"2011JJ00";"2467"
"9962";"10000";"GM0265";"2012JJ00";"2493"
"9963";"10000";"GM0265";"2013JJ00";"2518"
"9964";"10000";"GM0265";"2014JJ00";"2523"
"9965";"10000";"GM0265";"2015JJ00";
"9966";"10000";"GM0265";"2016JJ00";
"9967";"10000";"GM0265";"2017JJ00";
"9968";"10000";"GM0265";"2018JJ00";
"9969";"10000";"GM0265";"2019JJ00";
"9970";"10000";"GM0265";"2020JJ00";
"9971";"10000";"GM0265";"2021JJ00";
"9972";"10000";"GM0265";"2022JJ00";
"9973";"10000";"GM0265";"2023JJ00";
"9974";"10000";"GM0265";"2024JJ00";
"9975";"10000";"GM1709";"2000JJ00";"14305"
"9976";"10000";"GM1709";"2001JJ00";"14437"
"9977";"10000";"GM1709";"2002JJ00";"14517"
"9978";"10000";"GM1709";"2003JJ00";"14598"
"9979";"10000";"GM1709";"2004JJ00";"14693"
"9980";"10000";"GM1709";"2005JJ00";"14772"
"9981";"10000";"GM1709";"2006JJ00";"14831"
"9982";"10000";"GM1709";"2007JJ00";"14939"
"9983";"10000";"GM1709";"2008JJ00";"15057"
"9984";"10000";"GM1709";"2009JJ00";"15097"
"9985";"10000";"GM1709";"2010JJ00";"15054"
"9986";"10000";"GM1709";"2011JJ00";"15196"
"9987";"10000";"GM1709";"2012JJ00";"15291"
"9988";"10000";"GM1709";"2013JJ00";"15532"
"9989";"10000";"GM1709";"2014JJ00";"15505"
"9990";"10000";"GM1709";"2015JJ00";"15738"
"9991";"10000";"GM1709";"2016JJ00";"15731"
"9992";"10000";"GM1709";"2017JJ00";"15918"
"9993";"10000";"GM1709";"2018JJ00";"16035"
"9994";"10000";"GM1709";"2019JJ00";"16138"
"9995";"10000";"GM1709";"2020JJ00";"16337"
"9996";"10000";"GM1709";"2021JJ00";"16434"
"9997";"10000";"GM1709";"2022JJ00";"16525"
"9998";"10000";"GM1709";"2023JJ00";"16718"
"9999";"10000";"GM1709";"2024JJ00";"16974"
"10000";"10000";"GM1978";"2000JJ00";
"10001";"10000";"GM1978";"2001JJ00";
"10002";"10000";"GM1978";"2002JJ00";
"10003";"10000";"GM1978";"2003JJ00";
"10004";"10000";"GM1978";"2004JJ00";
"10005";"10000";"GM1978";"2005JJ00";
"10006";"10000";"GM1978";"2006JJ00";
"10007";"10000";"GM1978";"2007JJ00";
"10008";"10000";"GM1978";"2008JJ00";
"10009";"10000";"GM1978";"2009JJ00";
"10010";"10000";"GM1978";"2010JJ00";
"10011";"10000";"GM1978";"2011JJ00";
"10012";"10000";"GM1978";"2012JJ00";
"10013";"10000";"GM1978";"2013JJ00";
"10014";"10000";"GM1978";"2014JJ00";
"10015";"10000";"GM1978";"2015JJ00";
"10016";"10000";"GM1978";"2016JJ00";
"10017";"10000";"GM1978";"2017JJ00";
"10018";"10000";"GM1978";"2018JJ00";
"10019";"10000";"GM1978";"2019JJ00";"16776"
"10020";"10000";"GM1978";"2020JJ00";"16795"
"10021";"10000";"GM1978";"2021JJ00";"16951"
"10022";"10000";"GM1978";"2022JJ00";"17276"
"10023";"10000";"GM1978";"2023JJ00";"17482"
"10024";"10000";"GM1978";"2024JJ00";"17664"
"10025";"10000";"GM1927";"2000JJ00";
"10026";"10000";"GM1927";"2001JJ00";
"10027";"10000";"GM1927";"2002JJ00";
"10028";"10000";"GM1927";"2003JJ00";
"10029";"10000";"GM1927";"2004JJ00";
"10030";"10000";"GM1927";"2005JJ00";
"10031";"10000";"GM1927";"2006JJ00";
"10032";"10000";"GM1927";"2007JJ00";
"10033";"10000";"GM1927";"2008JJ00";
"10034";"10000";"GM1927";"2009JJ00";
"10035";"10000";"GM1927";"2010JJ00";
"10036";"10000";"GM1927";"2011JJ00";
"10037";"10000";"GM1927";"2012JJ00";
"10038";"10000";"GM1927";"2013JJ00";"10553"
"10039";"10000";"GM1927";"2014JJ00";"10621"
"10040";"10000";"GM1927";"2015JJ00";"10570"
"10041";"10000";"GM1927";"2016JJ00";"10634"
"10042";"10000";"GM1927";"2017JJ00";"10757"
"10043";"10000";"GM1927";"2018JJ00";"10836"
"10044";"10000";"GM1927";"2019JJ00";
"10045";"10000";"GM1927";"2020JJ00";
"10046";"10000";"GM1927";"2021JJ00";
"10047";"10000";"GM1927";"2022JJ00";
"10048";"10000";"GM1927";"2023JJ00";
"10049";"10000";"GM1927";"2024JJ00";
"10050";"10000";"GM0562";"2000JJ00";"7581"
"10051";"10000";"GM0562";"2001JJ00";"7606"
"10052";"10000";"GM0562";"2002JJ00";"7650"
"10053";"10000";"GM0562";"2003JJ00";"7761"
"10054";"10000";"GM0562";"2004JJ00";
"10055";"10000";"GM0562";"2005JJ00";
"10056";"10000";"GM0562";"2006JJ00";
"10057";"10000";"GM0562";"2007JJ00";
"10058";"10000";"GM0562";"2008JJ00";
"10059";"10000";"GM0562";"2009JJ00";
"10060";"10000";"GM0562";"2010JJ00";
"10061";"10000";"GM0562";"2011JJ00";
"10062";"10000";"GM0562";"2012JJ00";
"10063";"10000";"GM0562";"2013JJ00";
"10064";"10000";"GM0562";"2014JJ00";
"10065";"10000";"GM0562";"2015JJ00";
"10066";"10000";"GM0562";"2016JJ00";
"10067";"10000";"GM0562";"2017JJ00";
"10068";"10000";"GM0562";"2018JJ00";
"10069";"10000";"GM0562";"2019JJ00";
"10070";"10000";"GM0562";"2020JJ00";
"10071";"10000";"GM0562";"2021JJ00";
"10072";"10000";"GM0562";"2022JJ00";
"10073";"10000";"GM0562";"2023JJ00";
"10074";"10000";"GM0562";"2024JJ00";
"10075";"10000";"GM1955";"2000JJ00";
"10076";"10000";"GM1955";"2001JJ00";
"10077";"10000";"GM1955";"2002JJ00";
"10078";"10000";"GM1955";"2003JJ00";
"10079";"10000";"GM1955";"2004JJ00";
"10080";"10000";"GM1955";"2005JJ00";"13521"
"10081";"10000";"GM1955";"2006JJ00";"13693"
"10082";"10000";"GM1955";"2007JJ00";"13694"
"10083";"10000";"GM1955";"2008JJ00";"13898"
"10084";"10000";"GM1955";"2009JJ00";"14055"
"10085";"10000";"GM1955";"2010JJ00";"14253"
"10086";"10000";"GM1955";"2011JJ00";"14372"
"10087";"10000";"GM1955";"2012JJ00";"14535"
"10088";"10000";"GM1955";"2013JJ00";"14617"
"10089";"10000";"GM1955";"2014JJ00";"14704"
"10090";"10000";"GM1955";"2015JJ00";"14880"
"10091";"10000";"GM1955";"2016JJ00";"15025"
"10092";"10000";"GM1955";"2017JJ00";"15161"
"10093";"10000";"GM1955";"2018JJ00";"15356"
"10094";"10000";"GM1955";"2019JJ00";"15588"
"10095";"10000";"GM1955";"2020JJ00";"15677"
"10096";"10000";"GM1955";"2021JJ00";"15739"
"10097";"10000";"GM1955";"2022JJ00";"15938"
"10098";"10000";"GM1955";"2023JJ00";"16208"
"10099";"10000";"GM1955";"2024JJ00";"16248"
"10100";"10000";"GM0335";"2000JJ00";"4963"
"10101";"10000";"GM0335";"2001JJ00";"4936"
"10102";"10000";"GM0335";"2002JJ00";"4981"
"10103";"10000";"GM0335";"2003JJ00";"4995"
"10104";"10000";"GM0335";"2004JJ00";"5053"
"10105";"10000";"GM0335";"2005JJ00";"5071"
"10106";"10000";"GM0335";"2006JJ00";"5139"
"10107";"10000";"GM0335";"2007JJ00";"5175"
"10108";"10000";"GM0335";"2008JJ00";"5234"
"10109";"10000";"GM0335";"2009JJ00";"5236"
"10110";"10000";"GM0335";"2010JJ00";"5267"
"10111";"10000";"GM0335";"2011JJ00";"5260"
"10112";"10000";"GM0335";"2012JJ00";"5328"
"10113";"10000";"GM0335";"2013JJ00";"5358"
"10114";"10000";"GM0335";"2014JJ00";"5372"
"10115";"10000";"GM0335";"2015JJ00";"5410"
"10116";"10000";"GM0335";"2016JJ00";"5494"
"10117";"10000";"GM0335";"2017JJ00";"5551"
"10118";"10000";"GM0335";"2018JJ00";"5596"
"10119";"10000";"GM0335";"2019JJ00";"5660"
"10120";"10000";"GM0335";"2020JJ00";"5648"
"10121";"10000";"GM0335";"2021JJ00";"5680"
"10122";"10000";"GM0335";"2022JJ00";"5703"
"10123";"10000";"GM0335";"2023JJ00";"5776"
"10124";"10000";"GM0335";"2024JJ00";"5771"
"10125";"10000";"GM0944";"2000JJ00";"3154"
"10126";"10000";"GM0944";"2001JJ00";"3235"
"10127";"10000";"GM0944";"2002JJ00";"3246"
"10128";"10000";"GM0944";"2003JJ00";"3265"
"10129";"10000";"GM0944";"2004JJ00";"3271"
"10130";"10000";"GM0944";"2005JJ00";"3309"
"10131";"10000";"GM0944";"2006JJ00";"3329"
"10132";"10000";"GM0944";"2007JJ00";"3346"
"10133";"10000";"GM0944";"2008JJ00";"3396"
"10134";"10000";"GM0944";"2009JJ00";"3411"
"10135";"10000";"GM0944";"2010JJ00";"3406"
"10136";"10000";"GM0944";"2011JJ00";"3373"
"10137";"10000";"GM0944";"2012JJ00";"3375"
"10138";"10000";"GM0944";"2013JJ00";"3403"
"10139";"10000";"GM0944";"2014JJ00";"3384"
"10140";"10000";"GM0944";"2015JJ00";"3422"
"10141";"10000";"GM0944";"2016JJ00";"3444"
"10142";"10000";"GM0944";"2017JJ00";"3461"
"10143";"10000";"GM0944";"2018JJ00";"3500"
"10144";"10000";"GM0944";"2019JJ00";"3545"
"10145";"10000";"GM0944";"2020JJ00";"3545"
"10146";"10000";"GM0944";"2021JJ00";"3585"
"10147";"10000";"GM0944";"2022JJ00";"3643"
"10148";"10000";"GM0944";"2023JJ00";"3686"
"10149";"10000";"GM0944";"2024JJ00";"3810"
"10150";"10000";"GM0563";"2000JJ00";"2886"
"10151";"10000";"GM0563";"2001JJ00";"3003"
"10152";"10000";"GM0563";"2002JJ00";"3064"
"10153";"10000";"GM0563";"2003JJ00";"3046"
"10154";"10000";"GM0563";"2004JJ00";"3051"
"10155";"10000";"GM0563";"2005JJ00";"3036"
"10156";"10000";"GM0563";"2006JJ00";"3051"
"10157";"10000";"GM0563";"2007JJ00";"3088"
"10158";"10000";"GM0563";"2008JJ00";"3105"
"10159";"10000";"GM0563";"2009JJ00";"3132"
"10160";"10000";"GM0563";"2010JJ00";
"10161";"10000";"GM0563";"2011JJ00";
"10162";"10000";"GM0563";"2012JJ00";
"10163";"10000";"GM0563";"2013JJ00";
"10164";"10000";"GM0563";"2014JJ00";
"10165";"10000";"GM0563";"2015JJ00";
"10166";"10000";"GM0563";"2016JJ00";
"10167";"10000";"GM0563";"2017JJ00";
"10168";"10000";"GM0563";"2018JJ00";
"10169";"10000";"GM0563";"2019JJ00";
"10170";"10000";"GM0563";"2020JJ00";
"10171";"10000";"GM0563";"2021JJ00";
"10172";"10000";"GM0563";"2022JJ00";
"10173";"10000";"GM0563";"2023JJ00";
"10174";"10000";"GM0563";"2024JJ00";
"10175";"10000";"GM0424";"2000JJ00";"2809"
"10176";"10000";"GM0424";"2001JJ00";"2814"
"10177";"10000";"GM0424";"2002JJ00";"2807"
"10178";"10000";"GM0424";"2003JJ00";"2788"
"10179";"10000";"GM0424";"2004JJ00";"2787"
"10180";"10000";"GM0424";"2005JJ00";"2787"
"10181";"10000";"GM0424";"2006JJ00";"2789"
"10182";"10000";"GM0424";"2007JJ00";"2779"
"10183";"10000";"GM0424";"2008JJ00";"2781"
"10184";"10000";"GM0424";"2009JJ00";"2783"
"10185";"10000";"GM0424";"2010JJ00";"2778"
"10186";"10000";"GM0424";"2011JJ00";"2782"
"10187";"10000";"GM0424";"2012JJ00";"2765"
"10188";"10000";"GM0424";"2013JJ00";"2766"
"10189";"10000";"GM0424";"2014JJ00";"2732"
"10190";"10000";"GM0424";"2015JJ00";"2737"
"10191";"10000";"GM0424";"2016JJ00";
"10192";"10000";"GM0424";"2017JJ00";
"10193";"10000";"GM0424";"2018JJ00";
"10194";"10000";"GM0424";"2019JJ00";
"10195";"10000";"GM0424";"2020JJ00";
"10196";"10000";"GM0424";"2021JJ00";
"10197";"10000";"GM0424";"2022JJ00";
"10198";"10000";"GM0424";"2023JJ00";
"10199";"10000";"GM0424";"2024JJ00";
"10200";"10000";"GM0565";"2000JJ00";"10822"
"10201";"10000";"GM0565";"2001JJ00";"10890"
"10202";"10000";"GM0565";"2002JJ00";"10942"
"10203";"10000";"GM0565";"2003JJ00";"10946"
"10204";"10000";"GM0565";"2004JJ00";
"10205";"10000";"GM0565";"2005JJ00";
"10206";"10000";"GM0565";"2006JJ00";
"10207";"10000";"GM0565";"2007JJ00";
"10208";"10000";"GM0565";"2008JJ00";
"10209";"10000";"GM0565";"2009JJ00";
"10210";"10000";"GM0565";"2010JJ00";
"10211";"10000";"GM0565";"2011JJ00";
"10212";"10000";"GM0565";"2012JJ00";
"10213";"10000";"GM0565";"2013JJ00";
"10214";"10000";"GM0565";"2014JJ00";
"10215";"10000";"GM0565";"2015JJ00";
"10216";"10000";"GM0565";"2016JJ00";
"10217";"10000";"GM0565";"2017JJ00";
"10218";"10000";"GM0565";"2018JJ00";
"10219";"10000";"GM0565";"2019JJ00";
"10220";"10000";"GM0565";"2020JJ00";
"10221";"10000";"GM0565";"2021JJ00";
"10222";"10000";"GM0565";"2022JJ00";
"10223";"10000";"GM0565";"2023JJ00";
"10224";"10000";"GM0565";"2024JJ00";
"10225";"10000";"GM0425";"2000JJ00";"7208"
"10226";"10000";"GM0425";"2001JJ00";"7162"
"10227";"10000";"GM0425";"2002JJ00";"7175"
"10228";"10000";"GM0425";"2003JJ00";"7176"
"10229";"10000";"GM0425";"2004JJ00";"7183"
"10230";"10000";"GM0425";"2005JJ00";"7218"
"10231";"10000";"GM0425";"2006JJ00";"7213"
"10232";"10000";"GM0425";"2007JJ00";"7216"
"10233";"10000";"GM0425";"2008JJ00";"7226"
"10234";"10000";"GM0425";"2009JJ00";"7240"
"10235";"10000";"GM0425";"2010JJ00";"7276"
"10236";"10000";"GM0425";"2011JJ00";"7259"
"10237";"10000";"GM0425";"2012JJ00";"7261"
"10238";"10000";"GM0425";"2013JJ00";"7311"
"10239";"10000";"GM0425";"2014JJ00";"7335"
"10240";"10000";"GM0425";"2015JJ00";"7373"
"10241";"10000";"GM0425";"2016JJ00";
"10242";"10000";"GM0425";"2017JJ00";
"10243";"10000";"GM0425";"2018JJ00";
"10244";"10000";"GM0425";"2019JJ00";
"10245";"10000";"GM0425";"2020JJ00";
"10246";"10000";"GM0425";"2021JJ00";
"10247";"10000";"GM0425";"2022JJ00";
"10248";"10000";"GM0425";"2023JJ00";
"10249";"10000";"GM0425";"2024JJ00";
"10250";"10000";"GM1740";"2000JJ00";
"10251";"10000";"GM1740";"2001JJ00";
"10252";"10000";"GM1740";"2002JJ00";
"10253";"10000";"GM1740";"2003JJ00";
"10254";"10000";"GM1740";"2004JJ00";"7597"
"10255";"10000";"GM1740";"2005JJ00";"7648"
"10256";"10000";"GM1740";"2006JJ00";"7691"
"10257";"10000";"GM1740";"2007JJ00";"7739"
"10258";"10000";"GM1740";"2008JJ00";"7826"
"10259";"10000";"GM1740";"2009JJ00";"7849"
"10260";"10000";"GM1740";"2010JJ00";"7889"
"10261";"10000";"GM1740";"2011JJ00";"7931"
"10262";"10000";"GM1740";"2012JJ00";"7989"
"10263";"10000";"GM1740";"2013JJ00";"8054"
"10264";"10000";"GM1740";"2014JJ00";"8097"
"10265";"10000";"GM1740";"2015JJ00";"8255"
"10266";"10000";"GM1740";"2016JJ00";"8409"
"10267";"10000";"GM1740";"2017JJ00";"8546"
"10268";"10000";"GM1740";"2018JJ00";"8668"
"10269";"10000";"GM1740";"2019JJ00";"8941"
"10270";"10000";"GM1740";"2020JJ00";"9146"
"10271";"10000";"GM1740";"2021JJ00";"9267"
"10272";"10000";"GM1740";"2022JJ00";"9463"
"10273";"10000";"GM1740";"2023JJ00";"9595"
"10274";"10000";"GM1740";"2024JJ00";"9720"
"10275";"10000";"GM0426";"2000JJ00";"1990"
"10276";"10000";"GM0426";"2001JJ00";"1993"
"10277";"10000";"GM0426";"2002JJ00";
"10278";"10000";"GM0426";"2003JJ00";
"10279";"10000";"GM0426";"2004JJ00";
"10280";"10000";"GM0426";"2005JJ00";
"10281";"10000";"GM0426";"2006JJ00";
"10282";"10000";"GM0426";"2007JJ00";
"10283";"10000";"GM0426";"2008JJ00";
"10284";"10000";"GM0426";"2009JJ00";
"10285";"10000";"GM0426";"2010JJ00";
"10286";"10000";"GM0426";"2011JJ00";
"10287";"10000";"GM0426";"2012JJ00";
"10288";"10000";"GM0426";"2013JJ00";
"10289";"10000";"GM0426";"2014JJ00";
"10290";"10000";"GM0426";"2015JJ00";
"10291";"10000";"GM0426";"2016JJ00";
"10292";"10000";"GM0426";"2017JJ00";
"10293";"10000";"GM0426";"2018JJ00";
"10294";"10000";"GM0426";"2019JJ00";
"10295";"10000";"GM0426";"2020JJ00";
"10296";"10000";"GM0426";"2021JJ00";
"10297";"10000";"GM0426";"2022JJ00";
"10298";"10000";"GM0426";"2023JJ00";
"10299";"10000";"GM0426";"2024JJ00";
"10300";"10000";"GM0643";"2000JJ00";"5816"
"10301";"10000";"GM0643";"2001JJ00";"5844"
"10302";"10000";"GM0643";"2002JJ00";"5885"
"10303";"10000";"GM0643";"2003JJ00";"5883"
"10304";"10000";"GM0643";"2004JJ00";"5891"
"10305";"10000";"GM0643";"2005JJ00";"5942"
"10306";"10000";"GM0643";"2006JJ00";"5934"
"10307";"10000";"GM0643";"2007JJ00";"5929"
"10308";"10000";"GM0643";"2008JJ00";"5887"
"10309";"10000";"GM0643";"2009JJ00";"5904"
"10310";"10000";"GM0643";"2010JJ00";"5905"
"10311";"10000";"GM0643";"2011JJ00";"5902"
"10312";"10000";"GM0643";"2012JJ00";"5945"
"10313";"10000";"GM0643";"2013JJ00";"6059"
"10314";"10000";"GM0643";"2014JJ00";"6077"
"10315";"10000";"GM0643";"2015JJ00";
"10316";"10000";"GM0643";"2016JJ00";
"10317";"10000";"GM0643";"2017JJ00";
"10318";"10000";"GM0643";"2018JJ00";
"10319";"10000";"GM0643";"2019JJ00";
"10320";"10000";"GM0643";"2020JJ00";
"10321";"10000";"GM0643";"2021JJ00";
"10322";"10000";"GM0643";"2022JJ00";
"10323";"10000";"GM0643";"2023JJ00";
"10324";"10000";"GM0643";"2024JJ00";
"10325";"10000";"GM0946";"2000JJ00";"5882"
"10326";"10000";"GM0946";"2001JJ00";"5930"
"10327";"10000";"GM0946";"2002JJ00";"5951"
"10328";"10000";"GM0946";"2003JJ00";"5995"
"10329";"10000";"GM0946";"2004JJ00";"6031"
"10330";"10000";"GM0946";"2005JJ00";"6149"
"10331";"10000";"GM0946";"2006JJ00";"6304"
"10332";"10000";"GM0946";"2007JJ00";"6407"
"10333";"10000";"GM0946";"2008JJ00";"6584"
"10334";"10000";"GM0946";"2009JJ00";"6686"
"10335";"10000";"GM0946";"2010JJ00";"6689"
"10336";"10000";"GM0946";"2011JJ00";"6770"
"10337";"10000";"GM0946";"2012JJ00";"6861"
"10338";"10000";"GM0946";"2013JJ00";"6952"
"10339";"10000";"GM0946";"2014JJ00";"6955"
"10340";"10000";"GM0946";"2015JJ00";"7007"
"10341";"10000";"GM0946";"2016JJ00";"7061"
"10342";"10000";"GM0946";"2017JJ00";"7125"
"10343";"10000";"GM0946";"2018JJ00";"7255"
"10344";"10000";"GM0946";"2019JJ00";"7256"
"10345";"10000";"GM0946";"2020JJ00";"7308"
"10346";"10000";"GM0946";"2021JJ00";"7413"
"10347";"10000";"GM0946";"2022JJ00";"7488"
"10348";"10000";"GM0946";"2023JJ00";"7617"
"10349";"10000";"GM0946";"2024JJ00";"7705"
"10350";"10000";"GM0266";"2000JJ00";"4321"
"10351";"10000";"GM0266";"2001JJ00";"4366"
"10352";"10000";"GM0266";"2002JJ00";"4369"
"10353";"10000";"GM0266";"2003JJ00";"4423"
"10354";"10000";"GM0266";"2004JJ00";"4401"
"10355";"10000";"GM0266";"2005JJ00";
"10356";"10000";"GM0266";"2006JJ00";
"10357";"10000";"GM0266";"2007JJ00";
"10358";"10000";"GM0266";"2008JJ00";
"10359";"10000";"GM0266";"2009JJ00";
"10360";"10000";"GM0266";"2010JJ00";
"10361";"10000";"GM0266";"2011JJ00";
"10362";"10000";"GM0266";"2012JJ00";
"10363";"10000";"GM0266";"2013JJ00";
"10364";"10000";"GM0266";"2014JJ00";
"10365";"10000";"GM0266";"2015JJ00";
"10366";"10000";"GM0266";"2016JJ00";
"10367";"10000";"GM0266";"2017JJ00";
"10368";"10000";"GM0266";"2018JJ00";
"10369";"10000";"GM0266";"2019JJ00";
"10370";"10000";"GM0266";"2020JJ00";
"10371";"10000";"GM0266";"2021JJ00";
"10372";"10000";"GM0266";"2022JJ00";
"10373";"10000";"GM0266";"2023JJ00";
"10374";"10000";"GM0266";"2024JJ00";
"10375";"10000";"GM0304";"2000JJ00";"4206"
"10376";"10000";"GM0304";"2001JJ00";"4230"
"10377";"10000";"GM0304";"2002JJ00";"4233"
"10378";"10000";"GM0304";"2003JJ00";"4213"
"10379";"10000";"GM0304";"2004JJ00";"4264"
"10380";"10000";"GM0304";"2005JJ00";"4341"
"10381";"10000";"GM0304";"2006JJ00";"4365"
"10382";"10000";"GM0304";"2007JJ00";"4411"
"10383";"10000";"GM0304";"2008JJ00";"4406"
"10384";"10000";"GM0304";"2009JJ00";"4449"
"10385";"10000";"GM0304";"2010JJ00";"4488"
"10386";"10000";"GM0304";"2011JJ00";"4463"
"10387";"10000";"GM0304";"2012JJ00";"4522"
"10388";"10000";"GM0304";"2013JJ00";"4603"
"10389";"10000";"GM0304";"2014JJ00";"4604"
"10390";"10000";"GM0304";"2015JJ00";"4619"
"10391";"10000";"GM0304";"2016JJ00";"4661"
"10392";"10000";"GM0304";"2017JJ00";"4748"
"10393";"10000";"GM0304";"2018JJ00";"4783"
"10394";"10000";"GM0304";"2019JJ00";
"10395";"10000";"GM0304";"2020JJ00";
"10396";"10000";"GM0304";"2021JJ00";
"10397";"10000";"GM0304";"2022JJ00";
"10398";"10000";"GM0304";"2023JJ00";
"10399";"10000";"GM0304";"2024JJ00";
"10400";"10000";"GM0412";"2000JJ00";"4306"
"10401";"10000";"GM0412";"2001JJ00";"4334"
"10402";"10000";"GM0412";"2002JJ00";"4364"
"10403";"10000";"GM0412";"2003JJ00";"4406"
"10404";"10000";"GM0412";"2004JJ00";"4444"
"10405";"10000";"GM0412";"2005JJ00";"4511"
"10406";"10000";"GM0412";"2006JJ00";"4540"
"10407";"10000";"GM0412";"2007JJ00";"4659"
"10408";"10000";"GM0412";"2008JJ00";"4709"
"10409";"10000";"GM0412";"2009JJ00";"4806"
"10410";"10000";"GM0412";"2010JJ00";"4818"
"10411";"10000";"GM0412";"2011JJ00";"4849"
"10412";"10000";"GM0412";"2012JJ00";
"10413";"10000";"GM0412";"2013JJ00";
"10414";"10000";"GM0412";"2014JJ00";
"10415";"10000";"GM0412";"2015JJ00";
"10416";"10000";"GM0412";"2016JJ00";
"10417";"10000";"GM0412";"2017JJ00";
"10418";"10000";"GM0412";"2018JJ00";
"10419";"10000";"GM0412";"2019JJ00";
"10420";"10000";"GM0412";"2020JJ00";
"10421";"10000";"GM0412";"2021JJ00";
"10422";"10000";"GM0412";"2022JJ00";
"10423";"10000";"GM0412";"2023JJ00";
"10424";"10000";"GM0412";"2024JJ00";
"10425";"10000";"GM0356";"2000JJ00";"26380"
"10426";"10000";"GM0356";"2001JJ00";"26187"
"10427";"10000";"GM0356";"2002JJ00";"26327"
"10428";"10000";"GM0356";"2003JJ00";"26478"
