"ID";"StatusVanBewoning";"RegioS";"Perioden";"TotaleWoningvoorraad_1";"Koopwoningen_2";"TotaalHuurwoningen_3";"EigendomWoningcorporatie_4";"EigendomOverigeVerhuurders_5";"EigendomOnbekend_6"
"1015";"T001235";"GM0743";"2013JJ00";"    6464";"    4704";"    1731";"    1419";"     312";"      29"
"1016";"T001235";"GM0743";"2014JJ00";"    6662";"    4760";"    1875";"    1453";"     422";"      27"
"1017";"T001235";"GM0743";"2015JJ00";"    6698";"    4759";"    1920";"    1485";"     435";"      19"
"1018";"T001235";"GM0743";"2016JJ00";"    6717";"    4740";"    1956";"    1451";"     505";"      21"
"1019";"T001235";"GM0743";"2017JJ00";"    6768";"    4780";"    1974";"    1454";"     520";"      14"
"1020";"T001235";"GM0743";"2018JJ00";"    6803";"    4814";"    1965";"    1460";"     505";"      24"
"1021";"T001235";"GM0743";"2019JJ00";"    6853";"    4895";"    1951";"    1484";"     467";"       7"
"1022";"T001235";"GM0743";"2020JJ00";"    6899";"    4898";"    1999";"    1492";"     507";"       2"
"1023";"T001235";"GM0743";"2021JJ00";"    7069";"    5006";"    2062";"    1536";"     526";"       1"
"1024";"T001235";"GM0743";"2022JJ00";"    7146";"    5051";"    2092";"    1537";"     555";"       3"
"1025";"T001235";"GM0743";"2023JJ00";"    7225";"    5106";"    2114";"    1536";"     578";"       5"
"1026";"T001235";"GM0743";"2024JJ00";"    7335";"    5201";"    2131";"    1535";"     596";"       3"
"1027";"T001235";"GM0744";"2012JJ00";"    2681";"    1901";"     761";"     326";"     435";"      19"
"1028";"T001235";"GM0744";"2013JJ00";"    2706";"    1900";"     781";"     336";"     445";"      25"
"1029";"T001235";"GM0744";"2014JJ00";"    2727";"    1909";"     798";"     325";"     473";"      20"
"1030";"T001235";"GM0744";"2015JJ00";"    2744";"    1927";"     804";"     343";"     461";"      13"
"1031";"T001235";"GM0744";"2016JJ00";"    2746";"    1921";"     811";"     332";"     479";"      14"
"1032";"T001235";"GM0744";"2017JJ00";"    2770";"    1925";"     828";"     331";"     497";"      17"
"1033";"T001235";"GM0744";"2018JJ00";"    2832";"    1966";"     852";"     329";"     523";"      14"
"1034";"T001235";"GM0744";"2019JJ00";"    2852";"    1997";"     799";"     338";"     461";"      56"
"1035";"T001235";"GM0744";"2020JJ00";"    2875";"    2004";"     809";"     334";"     475";"      62"
"1036";"T001235";"GM0744";"2021JJ00";"    2916";"    2028";"     848";"     332";"     516";"      40"
"1037";"T001235";"GM0744";"2022JJ00";"    2955";"    2071";"     848";"     329";"     519";"      36"
"1038";"T001235";"GM0744";"2023JJ00";"    2962";"    2066";"     864";"     327";"     537";"      32"
"1039";"T001235";"GM0744";"2024JJ00";"    3012";"    2095";"     891";"     335";"     556";"      26"
"1040";"T001235";"GM0308";"2012JJ00";"   11071";"    6738";"    4030";"    2772";"    1258";"     303"
"1041";"T001235";"GM0308";"2013JJ00";"   11228";"    6749";"    4246";"    2799";"    1447";"     233"
"1042";"T001235";"GM0308";"2014JJ00";"   11439";"    6743";"    4461";"    2820";"    1641";"     235"
"1043";"T001235";"GM0308";"2015JJ00";"   11586";"    6774";"    4478";"    2794";"    1684";"     334"
"1044";"T001235";"GM0308";"2016JJ00";"   11586";"    6799";"    4418";"    2777";"    1641";"     369"
"1045";"T001235";"GM0308";"2017JJ00";"   11676";"    6815";"    4426";"    2777";"    1649";"     435"
"1046";"T001235";"GM0308";"2018JJ00";"   11564";"    6992";"    4247";"    2826";"    1421";"     325"
"1047";"T001235";"GM0308";"2019JJ00";"   11647";"    7109";"    4513";"    2913";"    1600";"      25"
"1048";"T001235";"GM0308";"2020JJ00";"   11679";"    7142";"    4525";"    2962";"    1563";"      12"
"1049";"T001235";"GM0308";"2021JJ00";"   11700";"    7178";"    4515";"    2957";"    1558";"       7"
"1050";"T001235";"GM0308";"2022JJ00";"   11766";"    7226";"    4537";"    2970";"    1567";"       3"
"1051";"T001235";"GM0308";"2023JJ00";"   11790";"    7257";"    4531";"    2946";"    1585";"       2"
"1052";"T001235";"GM0308";"2024JJ00";"   11923";"    7341";"    4579";"    2980";"    1599";"       3"
"1053";"T001235";"GM0489";"2012JJ00";"   18421";"   12301";"    6033";"    4079";"    1954";"      87"
"1054";"T001235";"GM0489";"2013JJ00";"   18760";"   12564";"    6169";"    4134";"    2035";"      27"
"1055";"T001235";"GM0489";"2014JJ00";"   18806";"   12605";"    6188";"    3998";"    2190";"      13"
"1056";"T001235";"GM0489";"2015JJ00";"   18867";"   12651";"    6202";"    4136";"    2066";"      14"
"1057";"T001235";"GM0489";"2016JJ00";"   18918";"   12913";"    5991";"    3984";"    2007";"      14"
"1058";"T001235";"GM0489";"2017JJ00";"   19131";"   13075";"    6021";"    4108";"    1913";"      35"
"1059";"T001235";"GM0489";"2018JJ00";"   19184";"   13251";"    5897";"    4107";"    1790";"      36"
"1060";"T001235";"GM0489";"2019JJ00";"   19256";"   13454";"    5771";"    4240";"    1531";"      31"
"1061";"T001235";"GM0489";"2020JJ00";"   19416";"   13517";"    5884";"    4278";"    1606";"      15"
"1062";"T001235";"GM0489";"2021JJ00";"   19433";"   13557";"    5862";"    4252";"    1610";"      14"
"1063";"T001235";"GM0489";"2022JJ00";"   19594";"   13671";"    5902";"    4271";"    1631";"      21"
"1064";"T001235";"GM0489";"2023JJ00";"   19750";"   13708";"    6019";"    4355";"    1664";"      23"
"1065";"T001235";"GM0489";"2024JJ00";"   19697";"   13739";"    5943";"    4268";"    1675";"      15"
"1066";"T001235";"GM0203";"2012JJ00";"   19699";"   13114";"    6214";"    4080";"    2134";"     371"
"1067";"T001235";"GM0203";"2013JJ00";"   19835";"   13204";"    6301";"    4072";"    2229";"     330"
"1068";"T001235";"GM0203";"2014JJ00";"   20118";"   13366";"    6357";"    3984";"    2373";"     395"
"1069";"T001235";"GM0203";"2015JJ00";"   20598";"   13726";"    6496";"    4064";"    2432";"     376"
"1070";"T001235";"GM0203";"2016JJ00";"   20938";"   14044";"    6610";"    4064";"    2546";"     284"
"1071";"T001235";"GM0203";"2017JJ00";"   21330";"   14161";"    6821";"    4092";"    2729";"     348"
"1072";"T001235";"GM0203";"2018JJ00";"   21926";"   14704";"    6728";"    4173";"    2555";"     494"
"1073";"T001235";"GM0203";"2019JJ00";"   22249";"   15081";"    7129";"    4359";"    2770";"      39"
"1074";"T001235";"GM0203";"2020JJ00";"   22799";"   15420";"    7368";"    4408";"    2960";"      11"
"1075";"T001235";"GM0203";"2021JJ00";"   23146";"   15635";"    7493";"    4449";"    3044";"      18"
"1076";"T001235";"GM0203";"2022JJ00";"   23379";"   15863";"    7506";"    4457";"    3049";"      10"
"1077";"T001235";"GM0203";"2023JJ00";"   23576";"   16038";"    7530";"    4323";"    3207";"       8"
"1078";"T001235";"GM0203";"2024JJ00";"   24148";"   16414";"    7732";"    4450";"    3282";"       2"
"1079";"T001235";"GM0005";"2012JJ00";"    4424";"    3016";"    1400";"    1025";"     375";"       8"
"1080";"T001235";"GM0005";"2013JJ00";"    4464";"    3048";"    1406";"    1028";"     378";"      10"
"1081";"T001235";"GM0005";"2014JJ00";"    4500";"    3058";"    1431";"    1000";"     431";"      11"
"1082";"T001235";"GM0005";"2015JJ00";"    4529";"    3080";"    1438";"    1097";"     341";"      11"
"1083";"T001235";"GM0005";"2016JJ00";"    4570";"    3090";"    1466";"    1131";"     335";"      14"
"1084";"T001235";"GM0005";"2017JJ00";"    4569";"    3114";"    1439";"    1085";"     354";"      16"
"1085";"T001235";"GM0005";"2018JJ00";"    4614";"    3170";"    1424";"    1060";"     364";"      20"
"1086";"T001235";"GM0005";"2019JJ00";"";"";"";"";"";""
"1087";"T001235";"GM0005";"2020JJ00";"";"";"";"";"";""
"1088";"T001235";"GM0005";"2021JJ00";"";"";"";"";"";""
"1089";"T001235";"GM0005";"2022JJ00";"";"";"";"";"";""
"1090";"T001235";"GM0005";"2023JJ00";"";"";"";"";"";""
"1091";"T001235";"GM0005";"2024JJ00";"";"";"";"";"";""
"1092";"T001235";"GM0888";"2012JJ00";"    7360";"    5108";"    2221";"    1595";"     626";"      31"
"1093";"T001235";"GM0888";"2013JJ00";"    7373";"    5091";"    2246";"    1593";"     653";"      36"
"1094";"T001235";"GM0888";"2014JJ00";"    7417";"    5170";"    2218";"    1627";"     591";"      29"
"1095";"T001235";"GM0888";"2015JJ00";"    7416";"    5136";"    2254";"    1624";"     630";"      26"
"1096";"T001235";"GM0888";"2016JJ00";"    7415";"    5103";"    2287";"    1620";"     667";"      25"
"1097";"T001235";"GM0888";"2017JJ00";"    7410";"    5095";"    2292";"    1604";"     688";"      23"
"1098";"T001235";"GM0888";"2018JJ00";"    7424";"    5161";"    2234";"    1592";"     642";"      29"
"1099";"T001235";"GM0888";"2019JJ00";"    7485";"    5227";"    2245";"    1608";"     637";"      13"
"1100";"T001235";"GM0888";"2020JJ00";"    7488";"    5224";"    2255";"    1604";"     651";"       9"
"1101";"T001235";"GM0888";"2021JJ00";"    7496";"    5241";"    2251";"    1600";"     651";"       4"
"1102";"T001235";"GM0888";"2022JJ00";"    7505";"    5243";"    2255";"    1597";"     658";"       7"
"1103";"T001235";"GM0888";"2023JJ00";"    7547";"    5279";"    2264";"    1595";"     669";"       4"
"1104";"T001235";"GM0888";"2024JJ00";"    7550";"    5277";"    2269";"    1593";"     676";"       4"
"1105";"T001235";"GM1954";"2012JJ00";"";"";"";"";"";""
"1106";"T001235";"GM1954";"2013JJ00";"";"";"";"";"";""
"1107";"T001235";"GM1954";"2014JJ00";"";"";"";"";"";""
"1108";"T001235";"GM1954";"2015JJ00";"";"";"";"";"";""
"1109";"T001235";"GM1954";"2016JJ00";"";"";"";"";"";""
"1110";"T001235";"GM1954";"2017JJ00";"";"";"";"";"";""
"1111";"T001235";"GM1954";"2018JJ00";"";"";"";"";"";""
"1112";"T001235";"GM1954";"2019JJ00";"   16635";"   12124";"    4456";"    2974";"    1482";"      55"
"1113";"T001235";"GM1954";"2020JJ00";"   16635";"   12127";"    4480";"    2974";"    1506";"      28"
"1114";"T001235";"GM1954";"2021JJ00";"   16711";"   12183";"    4503";"    3011";"    1492";"      25"
"1115";"T001235";"GM1954";"2022JJ00";"   16722";"   12228";"    4473";"    2988";"    1485";"      21"
"1116";"T001235";"GM1954";"2023JJ00";"   16765";"   12268";"    4479";"    2991";"    1488";"      18"
"1117";"T001235";"GM1954";"2024JJ00";"   16822";"   12280";"    4526";"    2995";"    1531";"      16"
"1118";"T001235";"GM0370";"2012JJ00";"    3422";"    2509";"     907";"     700";"     207";"       6"
"1119";"T001235";"GM0370";"2013JJ00";"    3432";"    2523";"     907";"     698";"     209";"       2"
"1120";"T001235";"GM0370";"2014JJ00";"    3635";"    2651";"     962";"     733";"     229";"      22"
"1121";"T001235";"GM0370";"2015JJ00";"    3641";"    2685";"     945";"     730";"     215";"      11"
"1122";"T001235";"GM0370";"2016JJ00";"    3657";"    2688";"     966";"     730";"     236";"       3"
"1123";"T001235";"GM0370";"2017JJ00";"    3790";"    2807";"     977";"     728";"     249";"       6"
"1124";"T001235";"GM0370";"2018JJ00";"    3836";"    2854";"     976";"     728";"     248";"       6"
"1125";"T001235";"GM0370";"2019JJ00";"    3941";"    2973";"     964";"     744";"     220";"       4"
"1126";"T001235";"GM0370";"2020JJ00";"    4036";"    3064";"     968";"     745";"     223";"       4"
"1127";"T001235";"GM0370";"2021JJ00";"    4051";"    3076";"     973";"     745";"     228";"       2"
"1128";"T001235";"GM0370";"2022JJ00";"";"";"";"";"";""
"1129";"T001235";"GM0370";"2023JJ00";"";"";"";"";"";""
"1130";"T001235";"GM0370";"2024JJ00";"";"";"";"";"";""
"1131";"T001235";"GM0889";"2012JJ00";"    5939";"    3933";"    1944";"    1743";"     201";"      62"
"1132";"T001235";"GM0889";"2013JJ00";"    5925";"    3948";"    1943";"    1733";"     210";"      34"
"1133";"T001235";"GM0889";"2014JJ00";"    5904";"    3963";"    1930";"    1717";"     213";"      11"
"1134";"T001235";"GM0889";"2015JJ00";"    5911";"    3883";"    2016";"    1703";"     313";"      12"
"1135";"T001235";"GM0889";"2016JJ00";"    5882";"    3896";"    1970";"    1644";"     326";"      16"
"1136";"T001235";"GM0889";"2017JJ00";"    5888";"    3904";"    1971";"    1627";"     344";"      13"
"1137";"T001235";"GM0889";"2018JJ00";"    5946";"    3974";"    1957";"    1682";"     275";"      15"
"1138";"T001235";"GM0889";"2019JJ00";"    5959";"    4039";"    1918";"    1663";"     255";"       2"
"1139";"T001235";"GM0889";"2020JJ00";"    5965";"    4039";"    1925";"    1656";"     269";"       1"
"1140";"T001235";"GM0889";"2021JJ00";"    6040";"    4057";"    1983";"    1706";"     277";"       0"
"1141";"T001235";"GM0889";"2022JJ00";"    6067";"    4073";"    1994";"    1673";"     321";"       0"
"1142";"T001235";"GM0889";"2023JJ00";"    6095";"    4090";"    2005";"    1664";"     341";"       0"
"1143";"T001235";"GM0889";"2024JJ00";"    6107";"    4109";"    1998";"    1656";"     342";"       0"
"1144";"T001235";"GM0007";"2012JJ00";"    4168";"    2972";"    1143";"     843";"     300";"      53"
"1145";"T001235";"GM0007";"2013JJ00";"    4136";"    2965";"    1125";"     824";"     301";"      46"
"1146";"T001235";"GM0007";"2014JJ00";"    4136";"    2966";"    1127";"     814";"     313";"      43"
"1147";"T001235";"GM0007";"2015JJ00";"    4128";"    2953";"    1132";"     808";"     324";"      43"
"1148";"T001235";"GM0007";"2016JJ00";"    4116";"    2931";"    1142";"     803";"     339";"      43"
"1149";"T001235";"GM0007";"2017JJ00";"    4117";"    2905";"    1169";"     799";"     370";"      43"
"1150";"T001235";"GM0007";"2018JJ00";"";"";"";"";"";""
"1151";"T001235";"GM0007";"2019JJ00";"";"";"";"";"";""
"1152";"T001235";"GM0007";"2020JJ00";"";"";"";"";"";""
"1153";"T001235";"GM0007";"2021JJ00";"";"";"";"";"";""
"1154";"T001235";"GM0007";"2022JJ00";"";"";"";"";"";""
"1155";"T001235";"GM0007";"2023JJ00";"";"";"";"";"";""
"1156";"T001235";"GM0007";"2024JJ00";"";"";"";"";"";""
"1157";"T001235";"GM1945";"2012JJ00";"";"";"";"";"";""
"1158";"T001235";"GM1945";"2013JJ00";"";"";"";"";"";""
"1159";"T001235";"GM1945";"2014JJ00";"";"";"";"";"";""
"1160";"T001235";"GM1945";"2015JJ00";"";"";"";"";"";""
"1161";"T001235";"GM1945";"2016JJ00";"   15283";"    9164";"    6043";"    4527";"    1516";"      76"
"1162";"T001235";"GM1945";"2017JJ00";"   15397";"    9139";"    6173";"    4532";"    1641";"      85"
"1163";"T001235";"GM1945";"2018JJ00";"   15519";"    9414";"    5995";"    4519";"    1476";"     110"
"1164";"T001235";"GM1945";"2019JJ00";"   15645";"    9575";"    5969";"    4594";"    1375";"     101"
"1165";"T001235";"GM1945";"2020JJ00";"   15802";"    9646";"    6099";"    4587";"    1512";"      57"
"1166";"T001235";"GM1945";"2021JJ00";"   15854";"    9719";"    6100";"    4576";"    1524";"      35"
"1167";"T001235";"GM1945";"2022JJ00";"   15920";"    9812";"    6094";"    4564";"    1530";"      14"
"1168";"T001235";"GM1945";"2023JJ00";"   16082";"    9882";"    6187";"    4558";"    1629";"      13"
"1169";"T001235";"GM1945";"2024JJ00";"   16278";"    9953";"    6313";"    4590";"    1723";"      12"
"1170";"T001235";"GM0491";"2012JJ00";"    3942";"    2633";"    1280";"    1052";"     228";"      29"
"1171";"T001235";"GM0491";"2013JJ00";"    4019";"    2721";"    1273";"    1024";"     249";"      25"
"1172";"T001235";"GM0491";"2014JJ00";"    4142";"    2738";"    1392";"    1147";"     245";"      12"
"1173";"T001235";"GM0491";"2015JJ00";"";"";"";"";"";""
"1174";"T001235";"GM0491";"2016JJ00";"";"";"";"";"";""
"1175";"T001235";"GM0491";"2017JJ00";"";"";"";"";"";""
"1176";"T001235";"GM0491";"2018JJ00";"";"";"";"";"";""
"1177";"T001235";"GM0491";"2019JJ00";"";"";"";"";"";""
"1178";"T001235";"GM0491";"2020JJ00";"";"";"";"";"";""
"1179";"T001235";"GM0491";"2021JJ00";"";"";"";"";"";""
"1180";"T001235";"GM0491";"2022JJ00";"";"";"";"";"";""
"1181";"T001235";"GM0491";"2023JJ00";"";"";"";"";"";""
"1182";"T001235";"GM0491";"2024JJ00";"";"";"";"";"";""
"1183";"T001235";"GM1724";"2012JJ00";"    7456";"    5894";"    1522";"    1039";"     483";"      40"
"1184";"T001235";"GM1724";"2013JJ00";"    7573";"    5952";"    1580";"    1049";"     531";"      41"
"1185";"T001235";"GM1724";"2014JJ00";"    7653";"    5971";"    1618";"    1041";"     577";"      64"
"1186";"T001235";"GM1724";"2015JJ00";"    7679";"    5994";"    1629";"    1043";"     586";"      56"
"1187";"T001235";"GM1724";"2016JJ00";"    7742";"    6035";"    1642";"    1035";"     607";"      65"
"1188";"T001235";"GM1724";"2017JJ00";"    7770";"    6038";"    1665";"    1038";"     627";"      67"
"1189";"T001235";"GM1724";"2018JJ00";"    7810";"    6120";"    1620";"    1038";"     582";"      70"
"1190";"T001235";"GM1724";"2019JJ00";"    7870";"    6139";"    1721";"    1072";"     649";"      10"
"1191";"T001235";"GM1724";"2020JJ00";"    7970";"    6198";"    1768";"    1081";"     687";"       4"
"1192";"T001235";"GM1724";"2021JJ00";"    8027";"    6228";"    1795";"    1080";"     715";"       4"
"1193";"T001235";"GM1724";"2022JJ00";"    8161";"    6331";"    1827";"    1090";"     737";"       3"
"1194";"T001235";"GM1724";"2023JJ00";"    8225";"    6415";"    1808";"    1071";"     737";"       2"
"1195";"T001235";"GM1724";"2024JJ00";"    8343";"    6515";"    1828";"    1067";"     761";"       0"
"1196";"T001235";"GM0893";"2012JJ00";"    5480";"    3831";"    1629";"    1324";"     305";"      20"
"1197";"T001235";"GM0893";"2013JJ00";"    5497";"    3826";"    1669";"    1315";"     354";"       2"
"1198";"T001235";"GM0893";"2014JJ00";"    5552";"    3880";"    1669";"    1303";"     366";"       3"
"1199";"T001235";"GM0893";"2015JJ00";"    5594";"    3859";"    1730";"    1375";"     355";"       5"
"1200";"T001235";"GM0893";"2016JJ00";"    5619";"    3849";"    1761";"    1368";"     393";"       9"
"1201";"T001235";"GM0893";"2017JJ00";"    5669";"    3889";"    1771";"    1368";"     403";"       9"
"1202";"T001235";"GM0893";"2018JJ00";"    5683";"    3954";"    1718";"    1356";"     362";"      11"
"1203";"T001235";"GM0893";"2019JJ00";"    5723";"    4054";"    1654";"    1358";"     296";"      15"
