"ID";"EigenaarHuurder";"HuishoudensEnWoningkenmerken";"RegioS";"Perioden";"TotaleWoonlasten_2";"Woonquote_5"
"185371";"A047047";"T001139";"GM0794";"2019JJ00";"     591";"    30.4"
"185372";"A047047";"T001139";"GM0794";"2020JJ00";"     570";"    28.5"
"185373";"A047047";"T001139";"GM0794";"2021JJ00";"     594";"    29.0"
"185374";"A047047";"T001139";"GM0794";"2022JJ00";"     522";"    23.2"
"185375";"A047047";"T001139";"GM0531";"2018JJ00";"     620";"    31.2"
"185376";"A047047";"T001139";"GM0531";"2019JJ00";"     636";"    30.9"
"185377";"A047047";"T001139";"GM0531";"2020JJ00";"     622";"    29.1"
"185378";"A047047";"T001139";"GM0531";"2021JJ00";"     655";"    30.1"
"185379";"A047047";"T001139";"GM0531";"2022JJ00";"     595";"    25.5"
"185380";"A047047";"T001139";"GM0164";"2018JJ00";"     572";"    31.9"
"185381";"A047047";"T001139";"GM0164";"2019JJ00";"     585";"    31.6"
"185382";"A047047";"T001139";"GM0164";"2020JJ00";"     566";"    29.8"
"185383";"A047047";"T001139";"GM0164";"2021JJ00";"     598";"    30.8"
"185384";"A047047";"T001139";"GM0164";"2022JJ00";"     541";"    25.8"
"185385";"A047047";"T001139";"GM0796";"2018JJ00";"     590";"    30.8"
"185386";"A047047";"T001139";"GM0796";"2019JJ00";"     609";"    30.7"
"185387";"A047047";"T001139";"GM0796";"2020JJ00";"     595";"    29.1"
"185388";"A047047";"T001139";"GM0796";"2021JJ00";"     622";"    29.8"
"185389";"A047047";"T001139";"GM0796";"2022JJ00";"     565";"    25.1"
"185390";"A047047";"T001139";"GM1966";"2018JJ00";"";"       ."
"185391";"A047047";"T001139";"GM1966";"2019JJ00";"     570";"    32.0"
"185392";"A047047";"T001139";"GM1966";"2020JJ00";"     558";"    30.2"
"185393";"A047047";"T001139";"GM1966";"2021JJ00";"     587";"    30.7"
"185394";"A047047";"T001139";"GM1966";"2022JJ00";"     541";"    26.6"
"185395";"A047047";"T001139";"GM0252";"2018JJ00";"     563";"    31.0"
"185396";"A047047";"T001139";"GM0252";"2019JJ00";"     579";"    31.0"
"185397";"A047047";"T001139";"GM0252";"2020JJ00";"     562";"    28.8"
"185398";"A047047";"T001139";"GM0252";"2021JJ00";"     591";"    29.7"
"185399";"A047047";"T001139";"GM0252";"2022JJ00";"     541";"    25.0"
"185400";"A047047";"T001139";"GM0797";"2018JJ00";"     648";"    32.6"
"185401";"A047047";"T001139";"GM0797";"2019JJ00";"     663";"    32.0"
"185402";"A047047";"T001139";"GM0797";"2020JJ00";"     646";"    30.4"
"185403";"A047047";"T001139";"GM0797";"2021JJ00";"     672";"    30.9"
"185404";"A047047";"T001139";"GM0797";"2022JJ00";"     622";"    26.5"
"185405";"A047047";"T001139";"GM0534";"2018JJ00";"     650";"    33.2"
"185406";"A047047";"T001139";"GM0534";"2019JJ00";"     662";"    32.6"
"185407";"A047047";"T001139";"GM0534";"2020JJ00";"     653";"    30.6"
"185408";"A047047";"T001139";"GM0534";"2021JJ00";"     683";"    31.4"
"185409";"A047047";"T001139";"GM0534";"2022JJ00";"     620";"    26.8"
"185410";"A047047";"T001139";"GM0798";"2018JJ00";"     591";"    31.6"
"185411";"A047047";"T001139";"GM0798";"2019JJ00";"     602";"    31.1"
"185412";"A047047";"T001139";"GM0798";"2020JJ00";"     590";"    29.6"
"185413";"A047047";"T001139";"GM0798";"2021JJ00";"     611";"    30.0"
"185414";"A047047";"T001139";"GM0798";"2022JJ00";"     558";"    25.5"
"185415";"A047047";"T001139";"GM0402";"2018JJ00";"     640";"    33.3"
"185416";"A047047";"T001139";"GM0402";"2019JJ00";"     664";"    33.0"
"185417";"A047047";"T001139";"GM0402";"2020JJ00";"     648";"    31.1"
"185418";"A047047";"T001139";"GM0402";"2021JJ00";"     683";"    32.0"
"185419";"A047047";"T001139";"GM0402";"2022JJ00";"     607";"    26.2"
"185420";"A047047";"T001139";"GM1963";"2018JJ00";"";"       ."
"185421";"A047047";"T001139";"GM1963";"2019JJ00";"     660";"    31.3"
"185422";"A047047";"T001139";"GM1963";"2020JJ00";"     652";"    30.1"
"185423";"A047047";"T001139";"GM1963";"2021JJ00";"     663";"    29.9"
"185424";"A047047";"T001139";"GM1963";"2022JJ00";"     611";"    25.9"
"185425";"A047047";"T001139";"GM1735";"2018JJ00";"     585";"    31.8"
"185426";"A047047";"T001139";"GM1735";"2019JJ00";"     592";"    30.6"
"185427";"A047047";"T001139";"GM1735";"2020JJ00";"     573";"    28.8"
"185428";"A047047";"T001139";"GM1735";"2021JJ00";"     602";"    29.6"
"185429";"A047047";"T001139";"GM1735";"2022JJ00";"     555";"    25.4"
"185430";"A047047";"T001139";"GM1911";"2018JJ00";"     590";"    31.0"
"185431";"A047047";"T001139";"GM1911";"2019JJ00";"     605";"    30.6"
"185432";"A047047";"T001139";"GM1911";"2020JJ00";"     588";"    28.8"
"185433";"A047047";"T001139";"GM1911";"2021JJ00";"     612";"    29.3"
"185434";"A047047";"T001139";"GM1911";"2022JJ00";"     546";"    24.2"
"185435";"A047047";"T001139";"GM0118";"2018JJ00";"     565";"    32.0"
"185436";"A047047";"T001139";"GM0118";"2019JJ00";"     575";"    31.1"
"185437";"A047047";"T001139";"GM0118";"2020JJ00";"     556";"    29.2"
"185438";"A047047";"T001139";"GM0118";"2021JJ00";"     580";"    29.9"
"185439";"A047047";"T001139";"GM0118";"2022JJ00";"     519";"    24.7"
"185440";"A047047";"T001139";"GM0405";"2018JJ00";"     599";"    33.4"
"185441";"A047047";"T001139";"GM0405";"2019JJ00";"     618";"    33.0"
"185442";"A047047";"T001139";"GM0405";"2020JJ00";"     601";"    30.9"
"185443";"A047047";"T001139";"GM0405";"2021JJ00";"     621";"    31.4"
"185444";"A047047";"T001139";"GM0405";"2022JJ00";"     551";"    25.6"
"185445";"A047047";"T001139";"GM1507";"2018JJ00";"     556";"    31.0"
"185446";"A047047";"T001139";"GM1507";"2019JJ00";"     587";"    30.7"
"185447";"A047047";"T001139";"GM1507";"2020JJ00";"     574";"    29.0"
"185448";"A047047";"T001139";"GM1507";"2021JJ00";"     600";"    29.4"
"185449";"A047047";"T001139";"GM1507";"2022JJ00";"     554";"    25.0"
"185450";"A047047";"T001139";"GM0321";"2018JJ00";"     651";"    31.7"
"185451";"A047047";"T001139";"GM0321";"2019JJ00";"     667";"    31.4"
"185452";"A047047";"T001139";"GM0321";"2020JJ00";"     657";"    29.7"
"185453";"A047047";"T001139";"GM0321";"2021JJ00";"     688";"    30.4"
"185454";"A047047";"T001139";"GM0321";"2022JJ00";"     635";"    26.3"
"185455";"A047047";"T001139";"GM0406";"2018JJ00";"     639";"    32.5"
"185456";"A047047";"T001139";"GM0406";"2019JJ00";"     651";"    32.0"
"185457";"A047047";"T001139";"GM0406";"2020JJ00";"     635";"    30.1"
"185458";"A047047";"T001139";"GM0406";"2021JJ00";"     670";"    31.0"
"185459";"A047047";"T001139";"GM0406";"2022JJ00";"     613";"    26.4"
"185460";"A047047";"T001139";"GM0677";"2018JJ00";"     590";"    34.5"
"185461";"A047047";"T001139";"GM0677";"2019JJ00";"     591";"    33.3"
"185462";"A047047";"T001139";"GM0677";"2020JJ00";"     574";"    31.0"
"185463";"A047047";"T001139";"GM0677";"2021JJ00";"     608";"    32.2"
"185464";"A047047";"T001139";"GM0677";"2022JJ00";"     540";"    26.9"
"185465";"A047047";"T001139";"GM0353";"2018JJ00";"     627";"    31.1"
"185466";"A047047";"T001139";"GM0353";"2019JJ00";"     644";"    31.0"
"185467";"A047047";"T001139";"GM0353";"2020JJ00";"     635";"    29.4"
"185468";"A047047";"T001139";"GM0353";"2021JJ00";"     666";"    30.2"
"185469";"A047047";"T001139";"GM0353";"2022JJ00";"     617";"    25.8"
"185470";"A047047";"T001139";"GM1884";"2018JJ00";"     672";"    31.7"
"185471";"A047047";"T001139";"GM1884";"2019JJ00";"     681";"    30.8"
"185472";"A047047";"T001139";"GM1884";"2020JJ00";"     669";"    29.4"
"185473";"A047047";"T001139";"GM1884";"2021JJ00";"     690";"    29.8"
"185474";"A047047";"T001139";"GM1884";"2022JJ00";"     633";"    25.6"
"185475";"A047047";"T001139";"GM0166";"2018JJ00";"     588";"    31.9"
"185476";"A047047";"T001139";"GM0166";"2019JJ00";"     600";"    31.4"
"185477";"A047047";"T001139";"GM0166";"2020JJ00";"     589";"    29.6"
"185478";"A047047";"T001139";"GM0166";"2021JJ00";"     622";"    30.6"
"185479";"A047047";"T001139";"GM0166";"2022JJ00";"     566";"    25.9"
"185480";"A047047";"T001139";"GM0678";"2018JJ00";"     608";"    31.3"
"185481";"A047047";"T001139";"GM0678";"2019JJ00";"     618";"    31.1"
"185482";"A047047";"T001139";"GM0678";"2020JJ00";"     598";"    29.2"
"185483";"A047047";"T001139";"GM0678";"2021JJ00";"     639";"    30.0"
"185484";"A047047";"T001139";"GM0678";"2022JJ00";"     573";"    25.6"
"185485";"A047047";"T001139";"GM0537";"2018JJ00";"     631";"    31.0"
"185486";"A047047";"T001139";"GM0537";"2019JJ00";"     654";"    30.8"
"185487";"A047047";"T001139";"GM0537";"2020JJ00";"     633";"    28.9"
"185488";"A047047";"T001139";"GM0537";"2021JJ00";"     661";"    29.4"
"185489";"A047047";"T001139";"GM0537";"2022JJ00";"     587";"    24.1"
"185490";"A047047";"T001139";"GM0928";"2018JJ00";"     572";"    32.8"
"185491";"A047047";"T001139";"GM0928";"2019JJ00";"     582";"    32.3"
"185492";"A047047";"T001139";"GM0928";"2020JJ00";"     566";"    30.6"
"185493";"A047047";"T001139";"GM0928";"2021JJ00";"     597";"    31.6"
"185494";"A047047";"T001139";"GM0928";"2022JJ00";"     535";"    26.5"
"185495";"A047047";"T001139";"GM1598";"2018JJ00";"     591";"    33.6"
"185496";"A047047";"T001139";"GM1598";"2019JJ00";"     595";"    32.4"
"185497";"A047047";"T001139";"GM1598";"2020JJ00";"     580";"    29.3"
"185498";"A047047";"T001139";"GM1598";"2021JJ00";"     604";"    30.2"
"185499";"A047047";"T001139";"GM1598";"2022JJ00";"     551";"    25.2"
"185500";"A047047";"T001139";"GM0079";"2018JJ00";"     523";"    30.8"
"185501";"A047047";"T001139";"GM0079";"2019JJ00";"";"       ."
"185502";"A047047";"T001139";"GM0079";"2020JJ00";"";"       ."
"185503";"A047047";"T001139";"GM0079";"2021JJ00";"";"       ."
"185504";"A047047";"T001139";"GM0079";"2022JJ00";"";"       ."
"185505";"A047047";"T001139";"GM0588";"2018JJ00";"     639";"    33.4"
"185506";"A047047";"T001139";"GM0588";"2019JJ00";"";"       ."
"185507";"A047047";"T001139";"GM0588";"2020JJ00";"";"       ."
"185508";"A047047";"T001139";"GM0588";"2021JJ00";"";"       ."
"185509";"A047047";"T001139";"GM0588";"2022JJ00";"";"       ."
"185510";"A047047";"T001139";"GM0542";"2018JJ00";"     644";"    31.5"
"185511";"A047047";"T001139";"GM0542";"2019JJ00";"     646";"    30.6"
"185512";"A047047";"T001139";"GM0542";"2020JJ00";"     638";"    29.3"
"185513";"A047047";"T001139";"GM0542";"2021JJ00";"     669";"    30.2"
"185514";"A047047";"T001139";"GM0542";"2022JJ00";"     616";"    25.8"
"185515";"A047047";"T001139";"GM1931";"2018JJ00";"     616";"    30.4"
"185516";"A047047";"T001139";"GM1931";"2019JJ00";"     634";"    30.1"
"185517";"A047047";"T001139";"GM1931";"2020JJ00";"     621";"    28.6"
"185518";"A047047";"T001139";"GM1931";"2021JJ00";"     649";"    29.3"
"185519";"A047047";"T001139";"GM1931";"2022JJ00";"     605";"    25.5"
"185520";"A047047";"T001139";"GM1659";"2018JJ00";"     588";"    31.3"
"185521";"A047047";"T001139";"GM1659";"2019JJ00";"     606";"    31.2"
"185522";"A047047";"T001139";"GM1659";"2020JJ00";"     595";"    29.3"
"185523";"A047047";"T001139";"GM1659";"2021JJ00";"     620";"    30.0"
"185524";"A047047";"T001139";"GM1659";"2022JJ00";"     559";"    25.2"
"185525";"A047047";"T001139";"GM1982";"2018JJ00";"";"       ."
"185526";"A047047";"T001139";"GM1982";"2019JJ00";"";"       ."
"185527";"A047047";"T001139";"GM1982";"2020JJ00";"";"       ."
"185528";"A047047";"T001139";"GM1982";"2021JJ00";"";"       ."
"185529";"A047047";"T001139";"GM1982";"2022JJ00";"     567";"    25.2"
"185530";"A047047";"T001139";"GM1685";"2018JJ00";"     603";"    32.1"
"185531";"A047047";"T001139";"GM1685";"2019JJ00";"     612";"    31.7"
"185532";"A047047";"T001139";"GM1685";"2020JJ00";"     593";"    30.1"
"185533";"A047047";"T001139";"GM1685";"2021JJ00";"     629";"    31.0"
"185534";"A047047";"T001139";"GM1685";"2022JJ00";"";"       ."
"185535";"A047047";"T001139";"GM0882";"2018JJ00";"     579";"    32.8"
"185536";"A047047";"T001139";"GM0882";"2019JJ00";"     593";"    32.3"
"185537";"A047047";"T001139";"GM0882";"2020JJ00";"     573";"    30.4"
"185538";"A047047";"T001139";"GM0882";"2021JJ00";"     602";"    31.5"
"185539";"A047047";"T001139";"GM0882";"2022JJ00";"     545";"    26.3"
"185540";"A047047";"T001139";"GM0415";"2018JJ00";"     693";"    30.9"
"185541";"A047047";"T001139";"GM0415";"2019JJ00";"     700";"    30.1"
"185542";"A047047";"T001139";"GM0415";"2020JJ00";"     695";"    28.7"
"185543";"A047047";"T001139";"GM0415";"2021JJ00";"     720";"    29.7"
"185544";"A047047";"T001139";"GM0415";"2022JJ00";"     676";"    25.7"
"185545";"A047047";"T001139";"GM0416";"2018JJ00";"     578";"    30.5"
"185546";"A047047";"T001139";"GM0416";"2019JJ00";"     588";"    29.9"
"185547";"A047047";"T001139";"GM0416";"2020JJ00";"     576";"    28.2"
"185548";"A047047";"T001139";"GM0416";"2021JJ00";"     604";"    28.8"
"185549";"A047047";"T001139";"GM0416";"2022JJ00";"";"       ."
"185550";"A047047";"T001139";"GM1621";"2018JJ00";"     650";"    31.5"
"185551";"A047047";"T001139";"GM1621";"2019JJ00";"     659";"    31.0"
"185552";"A047047";"T001139";"GM1621";"2020JJ00";"     648";"    29.4"
"185553";"A047047";"T001139";"GM1621";"2021JJ00";"     679";"    29.9"
"185554";"A047047";"T001139";"GM1621";"2022JJ00";"     613";"    24.9"
"185555";"A047047";"T001139";"GM0417";"2018JJ00";"     644";"    32.4"
"185556";"A047047";"T001139";"GM0417";"2019JJ00";"     686";"    32.8"
"185557";"A047047";"T001139";"GM0417";"2020JJ00";"     664";"    31.1"
"185558";"A047047";"T001139";"GM0417";"2021JJ00";"     696";"    31.7"
"185559";"A047047";"T001139";"GM0417";"2022JJ00";"     646";"    26.7"
"185560";"A047047";"T001139";"GM0022";"2018JJ00";"     556";"    32.4"
"185561";"A047047";"T001139";"GM0022";"2019JJ00";"";"       ."
"185562";"A047047";"T001139";"GM0022";"2020JJ00";"";"       ."
"185563";"A047047";"T001139";"GM0022";"2021JJ00";"";"       ."
"185564";"A047047";"T001139";"GM0022";"2022JJ00";"";"       ."
"185565";"A047047";"T001139";"GM0545";"2018JJ00";"     649";"    31.2"
"185566";"A047047";"T001139";"GM0545";"2019JJ00";"";"       ."
"185567";"A047047";"T001139";"GM0545";"2020JJ00";"";"       ."
"185568";"A047047";"T001139";"GM0545";"2021JJ00";"";"       ."
"185569";"A047047";"T001139";"GM0545";"2022JJ00";"";"       ."
"185570";"A047047";"T001139";"GM0080";"2018JJ00";"     521";"    32.2"
"185571";"A047047";"T001139";"GM0080";"2019JJ00";"     532";"    31.7"
"185572";"A047047";"T001139";"GM0080";"2020JJ00";"     516";"    29.5"
"185573";"A047047";"T001139";"GM0080";"2021JJ00";"     542";"    30.3"
"185574";"A047047";"T001139";"GM0080";"2022JJ00";"     469";"    24.1"
"185575";"A047047";"T001139";"GM0546";"2018JJ00";"     611";"    31.1"
"185576";"A047047";"T001139";"GM0546";"2019JJ00";"     629";"    30.9"
"185577";"A047047";"T001139";"GM0546";"2020JJ00";"     620";"    29.1"
"185578";"A047047";"T001139";"GM0546";"2021JJ00";"     648";"    29.7"
"185579";"A047047";"T001139";"GM0546";"2022JJ00";"     599";"    25.3"
"185580";"A047047";"T001139";"GM0547";"2018JJ00";"     637";"    32.1"
"185581";"A047047";"T001139";"GM0547";"2019JJ00";"     655";"    31.5"
"185582";"A047047";"T001139";"GM0547";"2020JJ00";"     639";"    29.7"
"185583";"A047047";"T001139";"GM0547";"2021JJ00";"     668";"    31.0"
"185584";"A047047";"T001139";"GM0547";"2022JJ00";"     617";"    26.8"
"185585";"A047047";"T001139";"GM1916";"2018JJ00";"     611";"    32.7"
"185586";"A047047";"T001139";"GM1916";"2019JJ00";"     631";"    32.5"
"185587";"A047047";"T001139";"GM1916";"2020JJ00";"     618";"    30.7"
"185588";"A047047";"T001139";"GM1916";"2021JJ00";"     645";"    31.5"
"185589";"A047047";"T001139";"GM1916";"2022JJ00";"     582";"    26.5"
"185590";"A047047";"T001139";"GM0995";"2018JJ00";"     589";"    33.6"
"185591";"A047047";"T001139";"GM0995";"2019JJ00";"     602";"    33.0"
"185592";"A047047";"T001139";"GM0995";"2020JJ00";"     591";"    31.1"
"185593";"A047047";"T001139";"GM0995";"2021JJ00";"     617";"    31.5"
"185594";"A047047";"T001139";"GM0995";"2022JJ00";"     560";"    26.4"
"185595";"A047047";"T001139";"GM1640";"2018JJ00";"     545";"    32.1"
"185596";"A047047";"T001139";"GM1640";"2019JJ00";"     575";"    32.0"
"185597";"A047047";"T001139";"GM1640";"2020JJ00";"     561";"    30.1"
"185598";"A047047";"T001139";"GM1640";"2021JJ00";"     592";"    31.1"
"185599";"A047047";"T001139";"GM1640";"2022JJ00";"     536";"    26.0"
"185600";"A047047";"T001139";"GM0327";"2018JJ00";"     652";"    31.7"
"185601";"A047047";"T001139";"GM0327";"2019JJ00";"     657";"    31.2"
"185602";"A047047";"T001139";"GM0327";"2020JJ00";"     649";"    29.7"
"185603";"A047047";"T001139";"GM0327";"2021JJ00";"     669";"    30.1"
"185604";"A047047";"T001139";"GM0327";"2022JJ00";"     621";"    25.9"
"185605";"A047047";"T001139";"GM0733";"2018JJ00";"     654";"    30.7"
"185606";"A047047";"T001139";"GM0733";"2019JJ00";"";"       ."
"185607";"A047047";"T001139";"GM0733";"2020JJ00";"";"       ."
"185608";"A047047";"T001139";"GM0733";"2021JJ00";"";"       ."
"185609";"A047047";"T001139";"GM0733";"2022JJ00";"";"       ."
"185610";"A047047";"T001139";"GM1705";"2018JJ00";"     593";"    32.0"
"185611";"A047047";"T001139";"GM1705";"2019JJ00";"     598";"    31.1"
"185612";"A047047";"T001139";"GM1705";"2020JJ00";"     588";"    29.5"
"185613";"A047047";"T001139";"GM1705";"2021JJ00";"     607";"    29.7"
"185614";"A047047";"T001139";"GM1705";"2022JJ00";"     559";"    25.7"
"185615";"A047047";"T001139";"GM0553";"2018JJ00";"     637";"    31.6"
"185616";"A047047";"T001139";"GM0553";"2019JJ00";"     657";"    31.4"
"185617";"A047047";"T001139";"GM0553";"2020JJ00";"     645";"    29.6"
"185618";"A047047";"T001139";"GM0553";"2021JJ00";"     678";"    30.4"
"185619";"A047047";"T001139";"GM0553";"2022JJ00";"     612";"    25.6"
"185620";"A047047";"T001139";"GM0262";"2018JJ00";"     592";"    32.8"
"185621";"A047047";"T001139";"GM0262";"2019JJ00";"     605";"    32.1"
"185622";"A047047";"T001139";"GM0262";"2020JJ00";"     591";"    30.5"
"185623";"A047047";"T001139";"GM0262";"2021JJ00";"     623";"    31.4"
"185624";"A047047";"T001139";"GM0262";"2022JJ00";"     560";"    26.2"
"185625";"A047047";"T001139";"GM0809";"2018JJ00";"     627";"    32.4"
"185626";"A047047";"T001139";"GM0809";"2019JJ00";"     642";"    31.6"
"185627";"A047047";"T001139";"GM0809";"2020JJ00";"     637";"    30.6"
"185628";"A047047";"T001139";"GM0809";"2021JJ00";"     672";"    31.4"
"185629";"A047047";"T001139";"GM0809";"2022JJ00";"     622";"    26.9"
"185630";"A047047";"T001139";"GM0331";"2018JJ00";"     625";"    31.6"
"185631";"A047047";"T001139";"GM0331";"2019JJ00";"     641";"    30.9"
"185632";"A047047";"T001139";"GM0331";"2020JJ00";"     637";"    29.5"
"185633";"A047047";"T001139";"GM0331";"2021JJ00";"     676";"    30.0"
"185634";"A047047";"T001139";"GM0331";"2022JJ00";"     622";"    25.9"
"185635";"A047047";"T001139";"GM0024";"2018JJ00";"     545";"    31.1"
"185636";"A047047";"T001139";"GM0024";"2019JJ00";"     534";"    30.1"
"185637";"A047047";"T001139";"GM0024";"2020JJ00";"     516";"    28.3"
"185638";"A047047";"T001139";"GM0024";"2021JJ00";"";"       ."
"185639";"A047047";"T001139";"GM0024";"2022JJ00";"";"       ."
"185640";"A047047";"T001139";"GM0168";"2018JJ00";"     561";"    31.6"
"185641";"A047047";"T001139";"GM0168";"2019JJ00";"     581";"    31.6"
"185642";"A047047";"T001139";"GM0168";"2020JJ00";"     559";"    30.0"
"185643";"A047047";"T001139";"GM0168";"2021JJ00";"     594";"    31.1"
"185644";"A047047";"T001139";"GM0168";"2022JJ00";"     545";"    26.0"
"185645";"A047047";"T001139";"GM0263";"2018JJ00";"     596";"    31.3"
"185646";"A047047";"T001139";"GM0263";"2019JJ00";"     611";"    30.7"
"185647";"A047047";"T001139";"GM0263";"2020JJ00";"     598";"    29.1"
"185648";"A047047";"T001139";"GM0263";"2021JJ00";"     631";"    29.9"
"185649";"A047047";"T001139";"GM0263";"2022JJ00";"     574";"    25.2"
"185650";"A047047";"T001139";"GM1641";"2018JJ00";"     569";"    32.1"
"185651";"A047047";"T001139";"GM1641";"2019JJ00";"     592";"    31.8"
